source,target,dataset
ikaxbira en mato yoia iki moabi ea oinna ixonbira maton ikonhayamai akin,sin embargo como ya les dije ustedes se niegan a creer aun después de haber visto,religioso
jato paranmayamakanwe neskarara yoikanai,no se dejen engañar,religioso
diossenbira onanke iki itaanan nokon ibon ea neskáakin yoia iki,mi patrón me hizo jurar y me ordenó,religioso
ja ikonhakana kopíribira israelita jonibaon ja ani joshin paro mai manxanshaman imaatonin shitákana iki jainxonra ja egipto sontárobo jato ikanatonribi shitákanaitian jenen jato keyoa iki,por la fe atravesaron el mar rojo como si fuera tierra seca mientras que los egipcios trataron de pasarlo y se ahogaron,religioso
jawerato joi akaiki jan iboaka joni tee axonai iki janra jawen ibo kikin joniakin ointaanan jaki jakon shinanti jake jaskatax tsoabi dioski itan jawen joi non jato onanmaikiribi jakonmaibo yoyo ikantima kopí,los que están bajo el yugo de la esclavitud procuren ser muy respetuosos con sus amos no sea que las críticas recaigan sobre el nombre de dios y su doctrina,religioso
ibó jatíbi min aká yoikanai ninkataxa raketi ea saki ikai ani jawéki moatian min akábo rama noa jaketian noa axonwe nonribi onannon ixon jaskati sináxonbi min noa noibai noa oinmawe,después de lo que acabo de oír me llena de terror lo que vas a hacer oh yavé y que realizarás a los muchos años que darás a conocer en aquellos días no olvides tu misericordia en el tiempo de tu enojo,religioso
bakeranontianbira jaskara esébo en senenhaa iki akin,maestro todo eso lo he practicado desde muy joven,religioso
ramara ea jain kaai ikonrin ja ea yoikana keská ikonbires jakonma ixon oinni jaskáakin enbi oinxonra onanti iki ikon riki ixon akin,voy a visitarlos y comprobaré si han actuado según esas denuncias que han llegado hasta mí si no es así lo sabré,religioso
diossenra noixon jawen jonibo inon ixon mato katota iki jakopi wetsabo noibati shinanyabo ikanwe jakon shinanyabo rabíti shinanhomabo noimisbo itan manatiabo,pónganse pues el vestido que conviene a los elegidos de dios sus santos muy queridos la compasión tierna la bondad la humildad la mansedumbre la paciencia,religioso
jaskara ikenbira non ninkáke jatíribi matobo teekashamai ja atima jawékibores akí kawantanaibo,pero ahora hemos oído que hay entre ustedes algunos que viven sin control ni regla y no hacen nada muy ocupados en meterse en todo,religioso
ja jakonmabo xaran itira iká iki iki iká jatíbi ea jaskara iti yoiaibora senenoxiki akin,ha sido contado entre los delincuentes ahora bien todo lo que se refiere a mí está llegando a su fin,religioso
jatíxonbira joni koshibaon yoiai joibo senenhaxonkanti jake ja koshi jikiabora diossenbi imaa ikanabo iki tsoa joni koshibira diossen imaamabi koshi jikia yamake,cada uno en esta vida debe someterse a las autoridades pues no hay autoridad que no venga de dios y los cargos públicos existen por voluntad de dios,religioso
ja tson onanyamaa ainbo itan jan peyasanxon boai ja kanchis mapoya itan chonka machanya onsá yoina yoii iká en mia onantiakin yoibanon akin,voy a explicarte el misterio de esta mujer y de la bestia que la lleva la de las siete cabezas y los diez cuernos,religioso
jaskáakinra ja nete jonianontianbi retekani jatíbi profetabo ja ramatian jaa jonibo jato diossen iboamanoxiki,por eso a esta generación se le pedirá cuentas de la sangre de todos los profetas derramada desde la creación del mundo,religioso
ikaxbi pablon neskaa iki nokon shinanbo keyotaxa ea iiamai nokon jakonhira apo festó ja en yoiaibo riki ikon itan onantishamanbo,no estoy loco excelentísimo festo contestó pablo estoy diciendo cosas verdaderas con mucho sentido,religioso
jaskáaxonra aká iki diossen keyokin ja lot jain japachoai mai teshanpain iká jemabo ikaxbi abraham shinanxon diossen lot jainoa tsekáa iki jato akai jakonmanin ayamanon ixon jaskatax moabitabo itan amonitabo jaai peokoota,cuando dios destruyó las ciudades de la llanura se acordó de abraham y libró a lot de la catástrofe mientras arrasaba las ciudades donde lot había vivido,religioso
jaskáakin moa mapémaxonra ja wapóro kaxkénaketian kikinhakin non risbikan neaa iki,una vez subido a bordo hubo que asegurar el casco ciñéndolo por debajo con cables,religioso
abrahammana iká iki jaskara ikara hititabo betan ja jatíbi jema xepótiain winotaibaon onanna iki,pasaron a ser propiedad de abraham a la vista de todos los hititas registrados en esta ciudad,religioso
ja wapóronin teetaibo nenobi iamai jabákanketianra jawekeskataxbi mato kishpintima iki akin,si esos hombres abandonan el barco ustedes no se salvarán,religioso
ja jesussen anibaon shinanna iki ja joni icha bekanai xaran joái jaskáakin onanyamaax westíora nete bain joxónpari ja jesús yamaa rotokana iki jaskáakin rotoxon jawen kaiboboiba itan wetsa jato betan beaiboiba benakana iki,seguros de que estaba con la caravana de vuelta caminaron todo un día después se pusieron a buscarlo entre sus parientes y conocidos,religioso
jatianra noa manáresti iki ja non akábo yoixontaanan ja jakonmabires masá teneti chii tiritai meran diossen jawen rawibo jato potatiainribi noa potatinin,solamente queda la perspectiva tremenda del juicio y del fuego que devorará a los rebeldes,religioso
ja jakon joni betanra min jawe ointi yamake,no te metas con ese hombre porque es un santo y anoche tuve un sueño horrible por causa de él,religioso
jatianra já jainoax ania nazarethain jesús karibaa iki ja jeman nokotax tantiti neten jain tsinkíti xobon kaa iki jaskatibiribi axea ikax,llegó a nazaret donde se había criado y el sábado fue a la sinagoga como era su costumbre,religioso
mia jaskatabo yoii iká kirika wishábi judeainxon noa bemakanama iki westíora joi akai judíoninbira jainoax joxon mia jakonmaata jawékibo noa yoikanama iki,nosotros no hemos recibido ninguna carta de judea referente a ti y ninguno de los hermanos que han venido de allá nos ha dicho o transmitido mensaje alguno contra ti,religioso
jatíbi jonibaon koshira min bake min imaa iki jaskatax ja nokona iti min ea menia jonibo jatíbitian jati neteya ikanti kopí,tú le diste poder sobre todos los mortales y quieres que comunique la vida eterna a todos aquellos que le encomendaste,religioso
jatian ja joséra jaa iki pacha chonka baritia senenres,murió a la edad de ciento diez años,religioso
ikonra min yoike maestró westíorabicho riki non dios wetsara moa já pekao yamake,has hablado muy bien maestro tienes razón cuando dices que el señor es único y que no hay otro fuera de él,religioso
matonra akai non mato yoia keskámaakin jesús kiriakin joi yoiaibo bekanketian keenshamanxon ikonhakin ja non yoiai jakon joi keskámaakin yoikanai joiboribi maton ikonhai jainxon ja diossen shinan moa maton bia keskáma shinanboribi maton biai,ahora vienen a predicarles a otro jesús no como se lo predicamos y les proponen un espíritu diferente del que recibieron y un evangelio diferente del que abrazaron y lo aceptan sin dificultad,religioso
jaskáakin masá shinankinbira tsonbi jaton jati shokorestanibi bebonhati atipanyamake,quién de ustedes por más que se preocupe puede añadir algo a su estatura,religioso
jainxonbi jato oinna iki jatoki niwe pakéxon jato jakonhakin winamayamaitian jatian moa nete xabáti ochóma jesús jene besenen niax jatoki joá iki jatian jato winobainai keská iká iki,jesús vio que sus discípulos iban agotados de tanto remar pues el viento les era contrario y antes de que terminara la noche fue hacia ellos caminando sobre el mar como si quisiera pasar de largo,religioso
ibonra westíora nia nishi peia jawen jane rikino jonás manaon wexéti xoxomaxona iki jawen otan mapoa jakonshaman shinannon ixonra aká iki,entonces yavé dios hizo brotar una planta de ricino que creció por encima de jonás para dar sombra a su cabeza y así calmarlo de su enojo,religioso
jato jaskáabaini orichaashoko kaax jawen betonkoninbi mai tii akai kaman chirankootanan neskáakin orana iki,fue un poco más adelante y postrándose hasta tocar la tierra con su cara oró así,religioso
ja mato jaiba kaai joni koshiiba nokóketian abánon ja koshi shinanya diossenbi noibataanan onísaxon mato akinkin,que el dios de las alturas les haga hallar misericordia ante ese hombre para que les devuelva a su otro hermano y a benjamín,religioso
jawetianki mato westíora jeman nokotai jakon joni benax jawen xobonpari mato iti iki mato wetsanko kaai kaman,en todo pueblo o aldea en que entren busquen alguna persona que valga y quédense en su casa hasta que se vayan,religioso
jatian ja bain kawankin oinkin jesussen meraa iki benche joni jaskábi pikota,al pasar jesús vio a un hombre que era ciego de nacimiento,religioso
jato jaskáa ja non ibo jesussen janenko bautizanmeekana iki,al oír esto se hicieron bautizar en el nombre del señor jesús,religioso
jara iká iki dios noia joni jatíbi jawen xobon ikáboyaxonbi jatíbitian dios rabiai itan jawékibo menixon judíobo akinnai jainxon jatíbitian dios oranai,era un hombre piadoso y al igual que toda su familia era de los que temen a dios daba muchas limosnas a los judíos pobres y oraba constantemente a dios,religioso
ibo rabinon akanwe jan mia koiranti westíora baba mia menia kopí ja min baba israelhain jakon ninkakabanon,bendito sea yavé que no ha permitido que un pariente cercano de un difunto faltase a su deber con éste sin conservar su apellido en israel,religioso
ja jain tsinkiti xobo meran iká iki westíora joni yoshin naikia jara neskati saí ika iki,entró en aquella sinagoga un hombre que estaba en poder de un espíritu malo y se puso a gritar,religioso
jaskáketian jatíribi esé onan jonibaon yoikana iki,intervinieron algunos maestros de la ley y le dijeron,religioso
ja moiséssen eséra iká iki ramakaya iki kaai jakon jawékibaon otares ikonkon jabishamanma,la religión de la ley contiene una sombra de los bienes por venir pero no la verdadera figura de las cosas,religioso
jainoax ja iboaxon yonokanaibo maton ibobaon yoiabo senenhaxonkanwe jakonma ixonaketian rakékainxon itan ikoni keenshamantaanan ja kristobi tee axonai shinanbainxon,siervos obedezcan a sus patrones de este mundo con respeto y responsabilidad con corazón sincero como quien obedece a cristo,religioso
jatian ja antiokíainoa meraxon ioa iki jain westíora baritia senen joi akaibo betan ixon icha joni jato esea iki ja antiokíainxonra jaonmea onannaibo peokin janekana iki kristianos akin,y apenas lo encontró lo llevó a antioquía en esta iglesia trabajaron juntos durante un año entero instruyendo a muchísima gente y fue en antioquía donde los discípulos por primera vez recibieron el nombre de cristianos,religioso
jaskata pekáo jared japaria iki posaka pacha baritiapari jainoax wetsa jawen benbo bakebo itan ainbo bakebo jaribaa iki,y vivió jared después del nacimiento de henoc ochocientos años y tuvo más hijos e hijas,religioso
ja senenhabekonti joi diossen abraham yoinontianra já xewina wetsa joni ja bebonmeax yoyo iti yamaketian janbix yoikaata iki jan yoiabo akonkin senenhanox,tomen el ejemplo de abrahán dios le hizo una promesa que confirmó con juramento y como no había nadie más grande que dios por quien jurar juró invocando su propio nombre,religioso
jawekopiki ja yoshin non pikoti atipanyamaa ika,por qué nosotros no pudimos echar a ese demonio,religioso
ja chonka apobaonra moa shinan akana iki jaskáxonra jaton atipana koshi itan jaton koshi shinan ja onsá yoina menikanti iki,persiguen todos una sola meta y pondrán su autoridad y sus fuerzas al servicio de la bestia,religioso
jatian jaweraki mato akanaitian non ibo keenaitianra non boai ramashokobira mato banexonribai akin jato yoitankanwe akin jato aká iki,si alguien les dice algo contéstenle el señor los necesita y los devolverá cuanto antes,religioso
jaweatikayaki ja joni koshin mato yokataitian non wetsa chiníra jake akin maton aká iki,por qué para desgracia mía le dijeron a ese hombre que tenían otro hermano,religioso
ikaxbi jatixonbishaman ayamakana iki ja jakon joi ikonhakin jaskara yoiira inike isaías neskati,pero es un hecho que no todos aceptaron la buena noticia como decía isaías,religioso
en jawe mato kopi atinki mato keenai,qué quieren que haga por ustedes,religioso
tsonbi mato ja yoixontibo yamati kopí jakonma akai jonibo xarán jaaxbi diossen bakebo ikax jakonma jawéki ayosmabo ikanwe jato xaranmeaxbikaya nato netemeax wishtinbo ikai keskati penékanwe,así no tendrán falla ni defecto y serán hijos de dios sin reproche en medio de una generación descarriada y pervertida ustedes son luz en medio de ellos como las estrellas en el universo,religioso
jatian neskarabo en akai oinnax rabé shinanya iamaibora kikini rarokanti iki akin jato aká iki,y dichoso aquél para quien yo no sea motivo de escándalo,religioso
ishtontani kamenwe ja nokon bake mawatamatianbi akin,señor ten la bondad de venir antes de que muera mi hijo,religioso
jatian jaskáai iitaibira ja jainxon inkienso menoti patax mekayao westíora ángel pikota iki,en esto se le apareció un ángel del señor de pie al lado derecho del altar del incienso,religioso
ramara earibi jato keska ankiano ixon ja mato ikinai ankianobo en eseai enribi ja kristo onitsapitaibo oinni ixon jainoax earibi iki jabaon akai keskáakinribi kristo joketian jawen kikin jakon jawékibo biti,ahora me dirijo a sus ancianos dado que yo también soy anciano y testigo de los sufrimientos de cristo y espero ser partícipe de la gloria que ha de manifestarse,religioso
jaskakanainbira ichaxon já ikonhaax neskatibo yoyo ikana iki,de todos modos muchos del pueblo creyeron en él y decían,religioso
jaskáakin senenhataanan mananmameax moa jesús ipakea iki jawen katota joniboyabi beax ja manan teshanpa ikain ikana iki jatian ja icha joni tsinkitabo ikana iki judea mainmeax jerusalénhainoax jainoax ja tiro keibakeax itan ja sidónhainoax bekanaboribi,jesús bajó con ellos y se detuvo en un lugar llano había allí un numeroso grupo de discípulos suyos y una cantidad de gente procedente de toda judea y de jerusalén y también de la costa de tiro y de sidón habían venido para oírlo y para que los sanara de sus enfermedades,religioso
jakan jawerano ikanai nato yamé min xobon joá jonibo,dónde están esos hombres que llegaron a tu casa esta noche,religioso
jaskara iken ja peokin ninkáxon maton ikonhayantana joi jatíbitian maton shinan meran imakanwe jatian ja maton peokin ninkata joi maton shinan meran ikenra ja bake kristo betanbi ja papa dioski mato jakonshaman ikai,permanezca en ustedes lo que oyeron desde el principio si permanece en ustedes lo que oyeron desde el comienzo también ustedes permanecerán en el hijo y en el padre,religioso
jawen reken bake rubén,jacob y sus hijos rubén el primogénito de jacob,religioso
ea petuelnin bake joelra nato joi ibon yoia iki,palabra de yavé que fue dirigida a joel hijo de petuel la invasión de las langostas,religioso
jatianra moa icha joi akaibo jakana iká iki jabora jaskara shinanyabires ikax jatobi keskáakin shinannaiboribi ikana iki tsoabira natora nokonabicho ikibo iamakana iki jaton jawékibo iká iki jatíxonbi akinanankin ati,la multitud de los fieles tenía un solo corazón y una sola alma nadie consideraba como propios sus bienes sino que todo lo tenían en común,religioso
já betanra westíora joi akai non wetsaribi non raanai jara jatíbiainxon joi akaibaon jakonman yoinkanai iki ja ikon joi yoii jakoni teetai iketian,con él enviamos a ese hermano que se ganó el aprecio de todas las iglesias en la labor del evangelio,religioso
jawe iresaipanon ja ramatian raroi jakanabo matora onisi wininoxikanai,pobres de ustedes los que ahora ríen porque van a llorar de pena,religioso
jaweranoabora mato ibirai enra mato onanyamake,no sé de dónde son ustedes,religioso
ikaxbira en mato yokatai joninki atipana ja bikasai dios meniamakin ja en bikasaira maton ea meniamake jatianra maton ea yokaribipariai,puede acaso un hombre engañar a dios pero ustedes me están engañando,religioso
ja ochaya jonin xobonra kake ikibo,se ha ido a casa de un rico que es un pecador,religioso
ja jonin bakera ja manótiain boaibo benaxon jato kishpinmai joá iki akin,el hijo del hombre ha venido a buscar y a salvar lo que estaba perdido,religioso
abánon diossen ja joi ayamaibaon akai jawékibo jato yoixonkin ikaxbi matonra ja mato xaran itina ocha akai joni moa jainoa pikoti jake,dejen que dios juzgue a los que están fuera pero ustedes saquen al perverso de entre ustedes,religioso
eara yokáke ja tsekai teetaibo pekáokea texkanbo topinoxon moa yamékiribi teeti peokoowana riki ramashokobira shokores tantii joke akin,la autoricé para que recogiera las espigas que dejan los segadores y es lo que ha hecho toda la mañana sin parar,religioso
kristo ikonhaa westíora jonira en onanke,sé de un cierto creyente el cual hace catorce años fue arrebatado hasta el tercer cielo,religioso
tsoaboki ja jaton ocha akábo maton shinanxonyamai jabora diossenribi jaton ocha akábo shinanxontima iki jatian tsoaboki ja jaton ocha akábo maton shinanxonresai jabora diossenribi ja ochabo jato shinanxonresti iki akin ibo jiria tomassen oinna,a quienes descarguen de sus pecados serán liberados y a quienes se los retengan les serán retenidos,religioso
jatianra ja jakonmaakin shinannaibo rabinkanti iki itan jakonmaibo noa yoii ikantima iki,con esto los de fuera no encontrarán cosa alguna que criticar y más bien se sentirán avergonzados,religioso
jain noa ranwe kishpinnax noa janon ixon ja jemara ikon maxkoshoko iki akin,es tan pequeño y para mí es cosa de vida o muerte no podría estar a salvo allí,religioso
jatian kamellora ani yoina ikaxbi xomox chipekenin jikiti itibires iki ikaxbi icha jawékia joninara ja diossen ikinnaton jati netenko jikiti kikin itikoma iki akin,es más fácil para un camello pasar por el ojo de una aguja que para un rico entrar en el reino de dios,religioso
enra ja mionmea onannaibo yoiibake ja yoshin pikoxonkanon ixon ikaxbira atipanyamaibakanke akin,he pedido a tus discípulos que echaran el demonio pero no han sido capaces,religioso
nato mainxon icha jawéki kaiakasi iamakanwe ja jawékibora arai keyotai jatíribibora jawen ibon pia payotai jainxonra yometsobaon mato yometsoati atipanke,no junten tesoros y reservas aquí en la tierra donde la polilla y el óxido hacen estragos y donde los ladrones rompen el muro y roban,religioso
mia riki jakonma itan chikish joni ja jain banaa ixonmabi jainoa bikaskin en jato yokákin teai onanna ixonra,servidor malo y perezoso si sa bías que cosecho donde no he sembrado y recojo donde no he invertido,religioso
matonra ea akai maestró akin jainxon matonra ea ibó aríbai ikon iketianra maton ea jaskáai ea jákon iketian,ustedes me llaman maestro y señor y dicen bien porque lo soy,religioso
jato jaskáa ja polikiabo jakiribi boxon jaton joni koshibo jaskáakin akanabo jato yoikana iki jatian jaskáakin yoikana romano joni onanax joni koshibo rakékana iki,los oficiales transmitieron esto a los magistrados que se llenaron de miedo al escuchar que eran ciudadanos romanos,religioso
oinwe ibó ramara nokon jawékiainoa napónbekonbo ja jawékiomashokobo en jato meniai,señor voy a dar la mitad de mis bienes a los pobres y a quien le haya exigido algo injustamente le devolveré cuatro veces más,religioso
ja jonin bakeki tsoa iki ixon jonibaon shinannai,quién es este hijo del hombre,religioso
jatíribi matobora icha jonibo bebonxon mato masábo tenemaanan mato ichaabokana iki jatian jatíribibora jato jaskáakin akanaibo betanribi kikinni onitsapikana iki,a veces fueron expuestos públicamente a humillaciones y pruebas otras veces tuvieron que participar del sufrimiento de otros que fueron tratados de esta manera,religioso
jaweatiki maton ea noemí akin janeai jatíbi atipana ibon eki jakonmaaxon ea masá tenemaa ikenbi,para qué pues me llaman noemí cuando yavé me ha condenado a ser una desgraciada,religioso
jaskata pekáora ea joríbati iki,después de esto volveré y construiré de nuevo la choza caída de david,religioso
abánon ja non papa dios betan ja non ibo jesukriston mato jakonax janon ixon jawen jakon shinan matoki manhakin,tengan gracia y paz de dios nuestro padre y de cristo jesús el señor,religioso
ikaxbi ja judío koshibo en jato yoiibata keskáribiakinra rama en mato yoiai ea jain kaainkora mato kati atipanyamanoxiki,me buscarán y como ya dije a los ju díos ahora se lo digo a ustedes donde yo voy ustedes no pueden venir,religioso
jaskáxonra abramman jawen karpa xobo ras abaini mamré janeya jonin enkina nii ikainko hebrón jema ochóma jaai kaa iki,abram entonces levantó sus tiendas y fue a establecerse junto a los árboles de mambré en hebrón,religioso
ishtonwe weníxon min awin betan min bake ainbo rabé nenoa botanwe nato jema non keyoaitian mawákashamakin akin,date prisa toma a tu esposa y a tus dos hijas y márchate no sea que te alcance el castigo de esta ciudad,religioso
jaskáa pekáo jesús westíora xobo meran jikia iki jain iketian jaonmea onanaibaon jatobichoxon yokákana iki,ya dentro de casa sus discípulos le preguntaron en privado,religioso
ja jema chiké makanbobi itan ja xobo jiwi kanobobira matoki bechiaketax mato ramiai saí ikanti iki,contra ti gritan las piedras de tu muro y las vigas desde el techo le responden,religioso
jatian jaonmea onanaibaon yoikana iki,sus discípulos le respondieron estamos en un desierto,religioso
janra westíora jonimeabicho jatíbi nato netemea jonibo aká iki jatíbi nato mai rebestani jakanon ixon jainxonra jain ikantibo itan jatio basi jakantiboribi jato yoia iki,habiendo sacado de un solo tronco toda la raza humana quiso que se estableciera sobre toda la faz de la tierra y fijó para cada pueblo cierto lugar y cierto momento de la historia,religioso
jatian moa yametaishoko jawen chonka rabé jaonmea onanaiboya jesús jain nokota iki,al atardecer llegó jesús con los doce,religioso
ja kabayobaon koshi mokara iká iki jaton kexain itan jaton jinanko,es temible la boca de los caballos pero también lo son las colas,religioso
ikaxbi ichama taponya keskábo ikaxa koshi shinanhomabo ikanai jaskara kopíra tanakin masá tenemakanabo ishtonbires joi ikonhakin jenekanai,pero no se arraiga en ellos y no duran más que una temporada en cuanto sobreviene alguna prueba o persecución por causa de la palabra al momento caen,religioso
jawe ireskiai panon mato mato patax ikábora paeya meskoxon jan beyósti rao maton jato xeamai namanbires shinanmeexon keyokin jaton chopa jopeta oinnoxon,ay del que da de beber a sus vecinos y les pone un narcótico para que se emborrachen y así se puedan ver sus desnudeces,religioso
jaki ochómakainxon neskáakin yokata iki,se acercó entonces abraham y le dijo,religioso
ikonshamanra en mato yoiai jatíbi neskarabora senenoxiki ja ramatian jaa jonibo mawákanamabi,yo les aseguro que no pasará esta generación hasta que todo eso suceda,religioso
kimishaakin yatanxonra ea jiwin rishkikana iki westíoraakinra ea makanman tsakayonkana iki kimishaira jan ea kaai wapóro jikia iki jaskataxa westíora yamé itan westíora neteribi aniparo napon ea toxbata iki,tres veces fui apaleado una vez fui apedreado tres veces naufragué y una vez pasé un día y una noche perdido en alta mar,religioso
jaskáakin yoia isaaknin aká iki neskáakin jawekeskaaxonki min ishtonbires yoina retebeirana akin,dijo isaac qué pronto lo has encontrado hijo contestó jacob es que yavé tu dios me ha dado buena suerte,religioso
mia riki nokon bake rama riki ea min papa iki,tú eres mi hijo yo te he engendrado hoy,religioso
jaskátaanan ja karro tsasiati yoia iki jainoax pakétaanan jene ikainko kabékona iki kaxon felipen bautizana iki,entonces hizo parar su carro bajaron ambos al agua y felipe bautizó al eunuco,religioso
ikonbiresi teexon waiaxon min banaabira jakonmai xoxoax bimitima iki,cuando cultives la tierra no te dará frutos andarás errante y fugitivo sobre la tierra,religioso
jainoax ja moiséssen esekan yoiai keskati iamaibo jato kristo ikonhamanoxa jato ikai keskatiribi ea ike ja kriston esekan yoiai keskati jaxonra ja diossen yoiai keskáboribi en senenhai,con los que no estaban sujetos a la ley me comporté como quien no tiene ley en realidad no estoy sin ley con respecto a dios pues cristo es mi ley pero yo quería ganar a los que eran ajenos a la ley,religioso
jainxon lean aríbaa iki bakeakin,concibió todavía otra vez y dio a luz un hijo,religioso
kakenbi akáshamakin juanman yoia iki,juan quiso disuadirlo y le dijo,religioso
ea ibonra moa yoike,yavé lo ha dicho,religioso
nokon ibó itan nokon dios akin,tú eres mi señor y mi dios,religioso
jatian ja netebaonribira mananmanxon orani jesús kaa iki jainra orani dios betan yoyo iki yamé iishina iki,en aquellos días se fue a orar a un cerro y pasó toda la noche en oración con dios,religioso
jaskáatanan jesussen ja icha joniboyabi jaonmea onannaibo kenaxon yoia iki,luego jesús llamó a sus discípulos y a toda la gente y les dijo,religioso
jatian jainribi ikana iki jawetii ja epikúriosbaon itan ja estoikobaon shinan chibanaibo jabora jato betan join iananani neskákana iki,algunos filósofos epicúreos y estoicos entablaron conversación con él unos preguntaban,religioso
jatian jatíbi ja jaskata oinna jonibo moa bokana iki nonra jakonmabires jawéki ake ixonbo xochi tima timabaini,y toda la gente que se había reunido para ver este espectáculo al ver lo ocurrido comenzó a irse golpeándose el pecho,religioso
ja maton rawíbo noikanwe jainxon jan mato jakonmaaiboki orankanwe,amen a sus enemigos y recen por sus perseguidores,religioso
jaskáa jesussen yoia iki,y jesús le dijo,religioso
maestró nato ainbora jawen benemabi yoranmai iitaitian non merake,maestro esta mujer es una adúltera y ha sido sorprendida en el acto,religioso
jatian ja roninra jawen sontárobo betan rabetax reteanana iki,lucharon el dragón y sus ángeles,religioso
jaskara ikenra jaweratoki jawen biti ainbo betan wanoai jara jakon iki ikaxbi jaweratoki wanoyamai jara bebon jakon iki,así pues el que la casa obra bien y el que no la casa obra mejor,religioso
ikon riki jara westíora profeta xewina kikin joni iki,eso sí y créanme más que un profeta,religioso
jaskáakinbo jato yoia jatonbiribi ikana iki neskati,y ellos comentaban entre sí,religioso
abram iskon chonka iskon baritiaya inontianra jaki pikoxon ibon yoia iki,tenía abram noventa y nueve años cuando se le apareció yavé y le dijo,religioso
jaskáakin ja xoashaman jabé wakabo piaxbira iibake ja oshishoko wakabo piama keskábiresbo ikax jaskara oshibiresbo,pero una vez que las tuvieron en su vientre no se notaba en absoluto pues seguían tan flacas y feas como antes,religioso
ikaxbi wetsa nete xabaketianra ibonbi amaa xenan ja rikino piá moa choshia iki,pero al día siguiente al amanecer yavé mandó un gusano que malogró la planta y la secó,religioso
jaskara ikenbira en dios yokáke mia eki koshii jenéyamanon ixon ikaxbi jawetianki moa shinanmeetax mia eki banéribiai jatianra ja min wetsabo eki koshikinkin min jato jenékintima iki akin aká iki,pero yo he rogado por ti para que tu fe no se venga abajo y tú cuando hayas vuelto tendrás que fortalecer a tus hermanos,religioso
neskati ikantiribira jatíbi ea kainkobo en jato yoiai,esta es la regla que doy en todas las iglesias,religioso
jatíbi ja nokon papan ea menia jonibora eki bekanti jake jaskati bekanaitianra jawekeskaxonbi en jato biamati atipanyamake,todo lo que el padre me ha dado vendrá a mí y yo no rechazaré al que venga a mí,religioso
jatianra enbiribi mato yoiai,yo les digo,religioso
jatian jaskáakin namatabo jawen papa betanbi jawen wetsabo josekan jato yoiaitian ninkáxon jawen papan josé notsina iki ja notsinkin aká iki neskáakin,su padre que también lo escuchaba lo reprendió y le dijo,religioso
jatian moa betaniain nokóxon jesussen onanna iki lazaro miinhibakana moa chosko nete,cuando llegó jesús lázaro llevaba ya cuatro días en el sepulcro,religioso
jatian jaskáshamanhaxon neskara jawékibo ati onanyamaxon en pablo yokata iki kakiatiki jerusalénhainxon nato jawékibo benxoai ixon,como yo me perdía en esos asuntos le pregunté si quería ir a jerusalén para ser juzgado allí sobre esas cosas,religioso
jato joi yoikanaitianra ja joi ninkáxonkin netéshamanxonres jato ainbobaon ninkáxonti jake,que la mujer sea sumisa y aprenda en paz,religioso
jatian ja yoxan joi akai ainbobo min titabi akai keskáakin jato esewe jatian ja xontakobo min kikin poibo akai keskáakin jato ikinwe jawe jakonmabi ati shinanyamakin,a las mujeres mayores como a madres y a las jóvenes con gran pureza como a hermanas respecto a las viudas,religioso
ja ikon joi ninkákashamataananra jatíbi meskó jatonbi shinanxon yoikanai janso joibores jato ninkáxonoxikanai,cerrarán los oídos a la verdad y se volverán hacia puros cuentos,religioso
yoitankanwe benchebaonra moa oinnai ja nitikomabora moa jakoni niai ja lepra isinyabora moa benxoai pabebaonra moa ninkatai mawatabora jiriai jainoax ja onitsapishokobora kishpinti jakon joi en jato yoiai,los ciegos ven los cojos andan los leprosos quedan limpios los sordos oyen los muertos resucitan y una buena nueva llega a los pobres,religioso
jaskara yoii iibekonaitian jesussenmea onannaibo nokokana iki nokóxon oinkana iká iki jesús ainbo betan yoyo iki,en aquel momento llegaron los discípulos y se admiraron al verlo hablar con una mujer,religioso
jaskatax jatíbi jawen baritia jared jaa iká iki iskon pacha sokota chonka rabé baritia jatí baritiayanix mawata iki,jared al morir tenía novecientos sesenta y dos años,religioso
jainxon abánon ja jatíbi ja non ibo jesukristo kikinhakin noiabo jawen jakon shinan jato menikin,y que la gracia esté con todos aquellos que aman a cristo jesús nuestro señor con amor auténtico,religioso
ja yometso ikátiaibo moa yometsoi jenékanwe maton mekenmanbi moa jakonax teekanwe ja maxkatabobiribi akintinin mato yorontima kopí,el que robaba que ya no robe sino que se fatigue trabajando con sus manos en algo útil y así tendrá algo que compartir con los necesitados,religioso
jaskáakin oinmaxon yoia iki,y le dijo,religioso
jatian juanman yoiaibo moa jaskáshamanti atipanyamaxon jakonhaxonres herodesnin ninkáxona iki,por eso lo protegía y lo escuchaba con gusto aunque quedaba muy perplejo al oírlo,religioso
en mia ikinaki jawe min ea meniti iki akin,y qué me vas a dar para esto,religioso
jatian jain kaax noa iitaitian pedro antiokíain kaa iki kaketian jan akai jawékibo jakonmabires iketian ointaanan beibaxon en notsina iki,cuando pedro llegó a antioquía yo le hice frente en circunstancias en que su conducta era reprensible,religioso
matonki ja westíoraakin davidkan jawen joniboyaxon jawékiakaskin akáni yoii iká yoyo akama iki,no han leído lo que hizo david un día que tenía hambre él y su gente,religioso
