source,target,dataset
¡nokon papanra ea retenake!,¡mi papá me matará!,flashcards
papanra postre piyamai.,papá no come postre.,flashcards
papanra ea yoyoati kirika bixonke.,papá me compró libros.,flashcards
nokon papara icha tee atiya iki,mi papá estaba ocupado.,flashcards
papanra bike westiora jan joto tsekati.,papá compró una cámara.,flashcards
papanra maroti jawekibo oinai,papá administra la tienda.,flashcards
parantabora panshinbo iki.,los plátanos son amarillos.,flashcards
parantabora kikin noe iki.,los plátanos son deliciosos.,flashcards
parantabora kikin noe iki.,los plátanos son exquisitos.,flashcards
oa parantabora kinkin noe iki.,esos plátanos son deliciosos.,flashcards
¿joshinborin nato parantabo?,¿están maduros estos plátanos?,flashcards
oaboanra maroyamai.,ellos no lo venden.,flashcards
nenora joashokobo marokanai.,aquí se venden flores.,flashcards
jayakax tonkon tsinitibora marokanai,venden artículos de deportes.,flashcards
eapari mia ikomawe.,déjame darte un abrazo.,flashcards
noa kimisha semana meniwe.,danos solo tres semanas.,flashcards
noa yoyo ikaitian jikiyamawe,no interrumpas nuestra conversación.,flashcards
marinra jaton yoyoikai masaake.,mary interrumpió nuestra conversación.,flashcards
joara rama jawe atiomaiki.,él está libre hoy.,flashcards
jawe atiomara ea ikai.,voy a estar libre.,flashcards
miara kati atipanke,eres libre de irte.,flashcards
jikitira jawe kopiomaiki.,la entrada es libre.,flashcards
eara westiora joni eabicho iki,soy un hombre libre.,flashcards
eara eabicho iti jake,tengo que ser libre.,flashcards
lunesninra ea jawe atioma iki.,tengo el lunes libre.,flashcards
eara jawebi ribinyoma iki.,estoy libre de deudas.,flashcards
eara eabicho ikasai,solo quiero ser libre.,flashcards
domingonira ea jawe atioma iki.,estoy libre el domingo.,flashcards
nato yantanra ea jawe ationaiki.,estoy libre esta tarde.,flashcards
¿martesninki mia jawe atioma iki?,¿estás libre el martes?,flashcards
oara bakish jawe atioma banetai.,él quedará libre mañana.,flashcards
miara kati atipanke,eres libre de marcharte.,flashcards
rama yamera ea jawe atioma iki.,estaré libre esta noche.,flashcards
rama yantanra ea jawe atioma ikai.,estaré libre esta tarde.,flashcards
domingonin jawe teebo ayamawe,mantén el domingo libre.,flashcards
¿nato tee ikainkoki tsoabi yama?,¿está libre este puesto?,flashcards
¿rama yantanki mia jawe atioma iki?,¿estás libre esta tarde?,flashcards
¿nenora tsoabi yakatama iki?,¿está libre este asiento?,flashcards
¿miercolesninki mia jawe atioma iki?,¿estás libre el miércoles?,flashcards
ea kenawe,siéntase libre de contactarme.,flashcards
moa katiriki,es hora de irse.,flashcards
moa ati hora riki,es la hora pico.,flashcards
moara hora iki,ya casi es hora.,flashcards
moa jawekiati orariki.,es hora de cenar.,flashcards
moa piti orariki.,es hora de comer.,flashcards
¿jawe oraki kepenai?,¿a qué hora abre?,flashcards
moa kati orariki.,es hora de partir.,flashcards
¿jawe orakimin jawekiakai?,¿a qué hora cenas?,flashcards
¿jawe oraki pikota?,¿a qué hora nació?,flashcards
¿jawe hora mia pikotai?,¿a qué hora sales?,flashcards
¿jawekiati horarin?,¿es hora de comer?,flashcards
¿jawe oraki ono iki?,¿qué hora es allí?,flashcards
¿jawe horarin ramabi?,¿qué hora es ahora?,flashcards
westiora hora pekao joribawe,regresa en una hora.,flashcards
eara westiora hora pekao joribai,volveré en una hora.,flashcards
¿jawe hora maton xepoai?,¿a qué hora cierran?,flashcards
¿jawe hora min jawekiawana?,¿a qué hora comiste?,flashcards
jawekiati hora riki,es hora del almuerzo.,flashcards
tantiti hora riki,es hora de relajarse.,flashcards
westiora horayapari riki noa,tenemos una hora más.,flashcards
naponbekon serera ea joai,vuelvo en media hora.,flashcards
¿jawe horaki min bariapan jawekiakai?,¿a qué hora almuerzas?,flashcards
¿jawe hora min yamekiri piai?,¿a qué hora desayunas?,flashcards
"jaskati ikemabi, ¿jawe horarin?","disculpa, ¿qué hora es?",flashcards
westiora horara en yoyo awanke,estudié durante una hora.,flashcards
westiora horayapari riki noa,tenemos todavía una hora.,flashcards
naponbekon sere joai iwanketin,se anticiparon media hora.,flashcards
eara ja yoyo ikai ninkakasai,quiero escucharlo de vos.,flashcards
eara kikini onisai ja ninkatax,me da tristeza escucharlo.,flashcards
eara onisai ja ninkatax,me pone triste escucharlo.,flashcards
jakiribira ea ninkakasai,quiero escucharlo otra vez.,flashcards
kikini ea raroai ja ninkatax,realmente me alegra escucharlo.,flashcards
oinkashamaira ea iwanke,trataba de no mirar.,flashcards
¿ja yoyo ati kirika en ointi atipana?,¿podría mirar ese libro?,flashcards
beisbol ointira nokon ken iki,me encanta mirar béisbol.,flashcards
janra mia ninkayamai,él no te entiende.,flashcards
janra ja ninkayamai,ella no le entiende.,flashcards
janra mia ninkayamai,ella no te entiende.,flashcards
toman ninkatai ixonra en onanke,sé que tom entiende.,flashcards
janra jato ninkayamai,ella no les entiende.,flashcards
ramara jan ninkatai,ella te entiende ahora.,flashcards
janra bewa ninkatai,ella entiende la música.,flashcards
tomanra mia yoyo ikai ninkatai,tom entiende tu postura.,flashcards
tomanra ninkayamapariai,tom todavía no entiende.,flashcards
janribira ea ninkayamai,ella tampoco me entiende.,flashcards
tomanra atikoma jaweki ninkatai,tom entiende el problema.,flashcards
jara oke oxai,ella duerme de costado.,flashcards
jakoinra vino,es un buen vino.,flashcards
jakoinra netera ike,fue un buen día.,flashcards
jakoinra joni,fue un buen rey.,flashcards
jakoinraakin noa kenai,es un buen trato.,flashcards
jakoinra netera ikai,será un buen día.,flashcards
jakoinra joni,sos un buen tipo.,flashcards
jakoinra bake riki ea,soy un buen niño.,flashcards
jakoinra joni riki ea,soy un buen tipo.,flashcards
jakoinra ebe raenanaira ibake,era un buen amigo.,flashcards
jakoinra kafe,esto es buen café.,flashcards
jakoinra joni,es un buen hombre.,flashcards
jakoinra winoke,pasé un buen rato.,flashcards
jakoinra raenanai bakeranon,sos un buen amigo.,flashcards
jakoinra papa riki mia,sos un buen padre.,flashcards
jakoinra bake riki,eres un buen chico.,flashcards
jakoinrara ike,está de buen humor.,flashcards
jakoinra ese riki,es un buen consejo.,flashcards
jakoinra jaweki riki,es un buen sistema.,flashcards
jakoinra joni riki ea,soy un buen sujeto.,flashcards
¡jakonax kawe!,¡ten un buen viaje!,flashcards
jakoinra joni riki mia,eres un buen hombre.,flashcards
jakoinra xokotoro riki mia,eres un buen médico.,flashcards
jakoinra peokota jaweki,es un buen comienzo.,flashcards
jakoinra benera ikai,será un buen marido.,flashcards
jakoinra rokotorora ikai,será un buen médico.,flashcards
tomanra kikin akin ninkatai,tom tiene buen oído.,flashcards
jakon baikirira mia kai,vas por buen camino.,flashcards
¿jakoniki noya?,¿tuvo un buen vuelo?,flashcards
jakoinra ike,estaba de buen humor.,flashcards
jakoinra serera ake,hizo muy buen tiempo.,flashcards
jakoinra teera ake,hizo un buen trabajo.,flashcards
jakoinra piti yoakai riki ea,soy un buen cocinero.,flashcards
jakoinra sontaro riki ea,soy un buen marinero.,flashcards
jakoinra axeamis riki ea,soy un buen profesor.,flashcards
jakoinra teeya riki ea,tengo un buen empleo.,flashcards
¿jakon baikiri kairin ea?,¿voy por buen camino?,flashcards
jakon riki ja,ella tiene buen humor.,flashcards
jakoinra riki ja,él tenía buen aspecto.,flashcards
jakoinra tsinki riki mato,forman un buen equipo.,flashcards
jakoinra ese meniai riki ea,soy un buen consejero.,flashcards
kikin akinra mia kopiakanai,tiene un buen salario.,flashcards
¿jakoinra francesrin?,¿es buen francés éste?,flashcards
kikinshaman janso riki mia,eres un buen mentiroso.,flashcards
ramara ea kikini pikasai,hoy tengo buen apetito.,flashcards
jakoinra ikayoma riki mia,no tienes buen aspecto.,flashcards
jakoinra tsinkiya riki noa,tenemos un buen equipo.,flashcards
jakoinra teeya riki mia,tienes un buen trabajo.,flashcards
jakoinra axeai bakeranon riki mia,eres un buen estudiante.,flashcards
jakoinra teera min ake,hiciste un buen trabajo.,flashcards
nonoti riki jakoinra jaweki,nadar es buen ejercicio.,flashcards
jakoinra ikaya riki mia,tienes muy buen aspecto.,flashcards
¿jakoinra nete xanayaki mia ika?,¿pasaste un buen verano?,flashcards
¿jakoinra nete xanayaki mia ika?,¿tuviste un buen verano?,flashcards
jakoinra teera maton ake,hicieron un buen trabajo.,flashcards
westiora jan ea chipotira kenai,necesito un buen abogado.,flashcards
westiora jakoinra esera ea kenai,necesito un buen consejo.,flashcards
kanadaninra jakoinra trigo akanai,canadá produce buen trigo.,flashcards
westiora jainoa joibo onantiya riki ea,tengo un buen diccionario.,flashcards
jakoinra jainoa joibo onantira ea kenai,quiero un buen diccionario.,flashcards
¿jain noeshaman piti maroaiki onana?,¿conoce un buen restaurante?,flashcards
jakoinra jainoa joibo onantira ea kenai,necesito un buen diccionario.,flashcards
¿min jain noeshaman piti maroai onana?,¿conocéis un buen restaurante?,flashcards
¿westiora yoina sinarin?,¿acaso es un lobo?,flashcards
¿jainki ja ka?,¿acaso él fue allá?,flashcards
¿minki ja onanyama?,¿acaso no sabes eso?,flashcards
¿atikoma jaweki min akarin?,¿acaso es una trampa?,flashcards
¿jakoma jawekiki en aka?,¿acaso hice algo mal?,flashcards
¿tsonbiki mia yoiyama?,¿acaso nadie te dijo?,flashcards
¿sinati jisamarin?,¿acaso no es molesto?,flashcards
¿bostoainki nibi paketai?,¿acaso nieva en boston?,flashcards
¿enkaiki ja yoiyama?,¿acaso no mencioné eso?,flashcards
¿miaki jatibitian kanankanai ikasai?,¿acaso te gusta perder?,flashcards
¿miaki pikashamai?,¿acaso no tienes hambre?,flashcards
¿raenanaibichorin noa?,¿acaso somos solo amigos?,flashcards
¿wetsa jawekibo oinirin ea?,¿acaso estoy viendo cosas?,flashcards
¿ramabiki min ati ja?,¿acaso debes hacerlo ahora?,flashcards
¿minki ea ninkati iitai?,¿acaso me estás escuchando?,flashcards
¿ramaki mia jawekeskara iki?,¿cómo estás ahora?,flashcards
¿onankashoraimarin mia?,¿no estás ansioso?,flashcards
¿paxkinamarin mia?,¿no estás cansada?,flashcards
mibe raenanai betanrin mia,estás entre amigos.,flashcards
banetaira riki mia,estás muy atrasado.,flashcards
kikini paena riki mia,estás muy borracho.,flashcards
kikin metsaira,estás muy elegante.,flashcards
mesko jawekibo ninkati riki mia,estás oyendo cosas.,flashcards
ea ninkakashamai,me estás ignorando.,flashcards
ea parani riki mia,me estás mintiendo.,flashcards
manota riki mia,me estás perdiendo.,flashcards
ochomai riki mia,te estás acercando.,flashcards
¡jawekeskararin! ¿jakontanirin mia?,¡hola! ¿cómo estás?,flashcards
¿facebook ikainrin mia?,¿estás en facebook?,flashcards
¿ramaki miabicho iki?,¿estás libre ahora?,flashcards
¿ramaki min tee akai?,¿hoy estás ocupado?,flashcards
¿ea chibanirin mia?,¿me estás espiando?,flashcards
¿jawe yoyo akirin mia?,¿qué estás leyendo?,flashcards
¿jawe oinirin mia?,¿qué estás mirando?,flashcards
¿jawe xearin mia?,¿qué estás tomando?,flashcards
¿paxkinarin mia?,¿te estás cansando?,flashcards
¿jainbirin mia?,¿todavía estás ahí?,flashcards
¿moa mia raroshaman iki?,¿ya estás contento?,flashcards
kiki pisira mia poike,estás cagando fuego.,flashcards
ea naman imakasirin mia,me estás bajoneando.,flashcards
ea osankasirin mia,me estás embromando.,flashcards
eara min isiankai,me estás lastimando.,flashcards
minki ninkayamai,no estás escuchando.,flashcards
mia itinainkobi banewe,quédate donde estás.,flashcards
"tom, ¿oxarin mia?","tom, ¿estás dormido?",flashcards
yoyo iki riki mia,tú estás murmurando.,flashcards
¿australiainrin mia?,¿estás en australia?,flashcards
¿atikoma jawekianrin mia?,¿estás en problemas?,flashcards
"¿jakontanirin mia, tomas?","¿estás mejor, tomás?",flashcards
¿ea osanti akirin mia?,¿me estás bromeando?,flashcards
¿minki ea paranai?,¿me estás mintiendo?,flashcards
¿miaki eki shirokasai?,¿me estás zorreando?,flashcards
¿jawe xeairin mia?,¿qué estás bebiendo?,flashcards
¿jawe benairin mia?,¿qué estás buscando?,flashcards
¿jawe piirin mia?,¿qué estás comiendo?,flashcards
¿jawe akirin mia?,¿qué estás haciendo?,flashcards
¿jawe nakairin mia?,¿qué estás mascando?,flashcards
¿jawe kexeirin mia?,¿qué estás tejiendo?,flashcards
ramakamanbi jainmabires mia,aún estás equivocado.,flashcards
kikin jakoma riki mia,claramente estás mal.,flashcards
jawe joneirin mia,estás ocultando algo.,flashcards
miara jainmabires iki,estás siendo evasivo.,flashcards
"mary, ¿decenterin mia?","mary, ¿estás decente?",flashcards
ea teai riki mia,me estás fastidiando.,flashcards
ea teayamawe,nos estás molestando.,flashcards
jansoi riki mia,tu estás farfullando.,flashcards
¿jaweranorin mia ramashokobi?,¿dónde estás ahorita?,flashcards
¿miaki ramabi paxkina iki?,¿estás ahora cansado?,flashcards
¿jawe benairin mia?,¿estás buscando algo?,flashcards
¿nato grabanirin mia?,¿estás grabando esto?,flashcards
¿jawe akirin mia?,¿estás haciendo algo?,flashcards
¿tee akirin ramabi mia?,¿estás ocupado ahora?,flashcards
¿jotobo tsekairin mia?,¿estás sacando fotos?,flashcards
¿minki ea ninkaxonai?,¿me estás escuchando?,flashcards
¿jainmacha riki mia?,¿no estás convencido?,flashcards
¿jawe yoakirin mia?,¿qué estás cocinando?,flashcards
¿jawe manairin mia?,¿qué estás esperando?,flashcards
¿jawe joneirin mia?,¿qué estás ocultando?,flashcards
¿jawe shinanirin mia?,¿te estás aburriendo?,flashcards
¿matsin akarin mia?,¿te estás congelando?,flashcards
¿joshina riki mia?,¿te estás sonrojando?,flashcards
rana riki mia,estás con temperatura.,flashcards
minra ea rabinmaresai,me estás avergonzando.,flashcards
minra ea wetsa jaweki shinanmei,me estás confundiendo.,flashcards
"tom, ¿miaki jishtena iki?","tom, ¿estás despierto?",flashcards
¿ramaki min jakon jawekibo shinanai?,¿ahora estás contento?,flashcards
¿jawetianki min teebo akai?,¿cuándo estás ocupado?,flashcards
¿ramaki min jakon jawekibo shinanai?,¿estás contenta ahora?,flashcards
¿tsoa manairin mia?,¿estás esperando algo?,flashcards
"¿jawekibo ponteirin mia, tom?","¿estás meditando, tom?",flashcards
¿jakon winotiki mia iitai?,¿estás pasándola bien?,flashcards
¿minra ea jakomaresai?,¿me estás arremedando?,flashcards
¿jawe shinanirin mia?,¿qué estás insinuando?,flashcards
¿jawe akasirin mia?,¿qué estás preparando?,flashcards
¿miaki tsiniai?,¿te estás divirtiendo?,flashcards
¿wanoaparirin mia?,¿todavía estás casado?,flashcards
"mia paxkina, ¿ikon?","estás cansado, ¿verdad?",flashcards
jawetianbi mia raroyamai,jamás estás satisfecho.,flashcards
jatibitian mia paena iki,siempre estás borracho.,flashcards
jatibitian mia bewai iitai,siempre estás cantando.,flashcards
jakoma jawekibo yoyo iki riki mia,tú estás chismorreando.,flashcards
miara yoyo ike,tú estás interfiriendo.,flashcards
¿kikin pikasirin mia?,¿cuán hambriento estás?,flashcards
¿jawe shinanirin mia?,¿estás insinuando algo?,flashcards
¿tee aresirin mia?,¿estás ocupado todavía?,flashcards
¿jawe axeirin mia?,¿qué estás aprendiendo?,flashcards
¿jawe joneirin mia?,¿qué estás escondiendo?,flashcards
¿jawe wishairin mia?,¿qué estás escribiendo?,flashcards
¿jatibitianki min teebo akai?,¿siempre estás ocupado?,flashcards
winota jawekibo akirin mia,estás haciendo historia.,flashcards
"miaki rateta, ¿ikama?","estás impresionado, ¿no?",flashcards
minra ea yoyo imayamai,me estás interrumpiendo.,flashcards
jatibitian osanyabi mia,siempre estás sonriendo.,flashcards
osanresi mia,todavía estás sonriendo.,flashcards
¿tee benairin mia?,¿estás buscando trabajo?,flashcards
¿ebe sinatarin mia?,¿estás enfadado conmigo?,flashcards
¿jaweki min joneai?,¿estás escondiendo algo?,flashcards
"osanti akirin mia, ¿ikon?","estás bromeando, ¿verdad?",flashcards
kikinshaman roko riki mia,estás completamente loco.,flashcards
kikinshaman isini riki mia,estás gravemente enfermo.,flashcards
"jansoi riki mia, ¿ikon?","estás mintiendo, ¿cierto?",flashcards
jatibitian yoyo iresi,siempre estás quejándote.,flashcards
jatibitian teeti,siempre estás trabajando.,flashcards
miara yoyo ike,tú estás condescendiendo.,flashcards
¿oxamaparirin mia?,¿estás todavía despierto?,flashcards
kikinshaman jakoma,realmente estás imponente.,flashcards
jainbi riki mia,todavía estás involucrado.,flashcards
¿frances axeirin mia?,¿estás estudiando francés?,flashcards
¿ea retekasirin mia?,¿estás intentando matarme?,flashcards
¿ja akinkasirin mia?,¿estás pensando ayudarles?,flashcards
¿frances axeirin mia?,¿estás aprendiendo francés?,flashcards
¿ebe shirokasirin mia?,¿estás coqueteando conmigo?,flashcards
paxkina riki mia,probablemente estás cansado.,flashcards
jakon riki mia,estás completamente saludable.,flashcards
jainmabires riki mia,estás completamente equivocado.,flashcards
moara min ake,ya lo hiciste.,flashcards
minra ea osanmake,me hiciste reír.,flashcards
moara min ati ake,hiciste tu parte.,flashcards
¿jawekeskaaxonki min aka?,¿cómo lo hiciste?,flashcards
¿jaweki min jain aka?,¿qué hiciste ahí?,flashcards
¿ramaki min jawe aka?,¿qué hiciste hoy?,flashcards
¿bakishki min jawe aibata?,¿qué hiciste ayer?,flashcards
¿ja pekaoki min jawe aibata?,¿qué hiciste luego?,flashcards
jakonki min aka,hiciste lo correcto.,flashcards
seneanti jawekira min yoibake,hiciste una promesa.,flashcards
¿jatian jawe min aka?,¿entonces qué hiciste?,flashcards
¿jatian jawe min aka?,¿qué hiciste entonces?,flashcards
¿bena mibe raenanaiboki min aka?,¿hiciste amigos nuevos?,flashcards
nokon poi riki,es mi hermana.,flashcards
min poi riki ea,soy tu hermana.,flashcards
wetsa poiya riki ea,tengo otra hermana.,flashcards
enra onanwanke winoti kai,sabía que pasaría.,flashcards
sokotara iwanke,eran las seis.,flashcards
kikin raroshaman ibake,eran muy felices.,flashcards
jato raenanai ibake,ellos eran amigos.,flashcards
australianoara ibake,eran de australia.,flashcards
kikin onankana joni,eran muy populares.,flashcards
jatibira raroshaman ibakanke,todos eran felices.,flashcards
raroshaman iti nete,eran tiempos felices.,flashcards
jabora desertoresbo iki,ellos eran desertores.,flashcards
onsa nete ika iki,eran tiempos peligrosos.,flashcards
matora metsashaman ibake,ustedes eran simpáticos.,flashcards
noyaira senenshaman nokoke,el avión llegó puntual.,flashcards
karora sere winoacha nokoke,el taxi atrasado llegó.,flashcards
marira nokoke hospital ikainko,mary llegó al hospital.,flashcards
¿jawetianki tom nokota neno?,¿cuándo llegó tom aquí?,flashcards
eara yokakatai tsoaki nokota.,me pregunto quien llegó.,flashcards
jara nokoke eshtoinra.,él llegó demasiado pronto.,flashcards
keyotianra moa jain oxatiainko nokoke,finalmente llegó al hotel.,flashcards
tomanra meskokeska jaweki beke,tom llegó acarreando algo.,flashcards
non trenra nokoke senen.,nuestro tren llegó puntual.,flashcards
¿min kenrin jugo?,¿te gusta el jugo?,flashcards
mato jugo riki kikin mokaira.,este jugo sabe amargo.,flashcards
eara lecheres kenai jugo kenyamai,prefiero leche que jugo.,flashcards
tomas riki jugo xeai.,tomás está tomando jugo.,flashcards
¿oaboanra jugo bike?,¿compraron ellos el jugo?,flashcards
nato riki non jainxon kirika wishati.,estos son nuestros escritorios.,flashcards
xepotibo riki xepobo.,las puertas están cerradas.,flashcards
oabaonra tom akinke.,ellas ayudaron a tom.,flashcards
oabaonra tom akinke.,ellos ayudaron a tom.,flashcards
min akabo oinon iwe,vamos a arreglar cuentas.,flashcards
minra karo benxoati jake,deberías arreglar tu coche.,flashcards
¿jawekeskaaxonki min nato benxoati atipana?,¿cómo pretendes arreglar esto?,flashcards
¿jawekeskaaxon min benxoakasai?,¿cómo pretendéis arreglar esto?,flashcards
¿minki nokon kirinko mapo benxoati atipana?,¿podés arreglar mi computadora?,flashcards
joimara banekanke.,se quedaron sin palabras.,flashcards
rekenra ike atikomaira.,era difícil al principio.,flashcards
kikin atikomairara ike reken.,fue difícil al principio.,flashcards
nonra peoke rekentienxon.,empecemos por el principio.,flashcards
rekenra ea ike onantimata.,al principio estaba confundida.,flashcards
ja yoyo ika jawekira ike metsaira,su discurso nos conmovió.,flashcards
jawen ikatoninra ea onismake,su gentileza me conmovió.,flashcards
jawen ikatoninra ja onismake,me conmovió su amabilidad.,flashcards
jawen ikatoninra ea onismake,su amabilidad me conmovió.,flashcards
natonra ea onismake,esto realmente me conmovió.,flashcards
enra ninkati atipayamake,no lo puedo oír.,flashcards
enra ointi atipanyamake.,no lo puedo ver.,flashcards
enra tom ointi atipanke.,puedo ver a tom.,flashcards
enra ointi atipanyamake.,yo no puedo ver.,flashcards
enra joe ointi atipanke.,puedo ver la luz.,flashcards
¿eaki oabetan kati atipana?,¿puedo ir con él?,flashcards
enra yoiti atipanyamake.,no lo puedo decir.,flashcards
eara koshiti atipanyamake.,no me puedo mover.,flashcards
jabera en jawe ati atipanyamake,no puedo con ella.,flashcards
enra jawe onti atipanyamake.,no puedo ver nada.,flashcards
enra mia tsasimati atipanyamake.,no te puedo parar.,flashcards
¿eaki jisontianko kati atipana?,¿puedo ir al baño?,flashcards
¿eaki tom betan kati atipana?,¿puedo ir con tom?,flashcards
enra ja ponteti atipanyamake.,no lo puedo culpar.,flashcards
enra ja neno jisa oinyamai,no lo puedo sentir.,flashcards
eara baneti atipanyamake.,no me puedo quedar.,flashcards
enra jawe yoiti atipanyamake,no me puedo quejar.,flashcards
eara jaskara jati atipanyamake.,no puedo vivir así.,flashcards
enra mia jansoati atipanyamake.,no te puedo mentir.,flashcards
enki tom akinti atipana.,puedo ayudar a tom.,flashcards
onanrakanke en atipanyama.,saben que no puedo.,flashcards
min onanke en atipanyama.,sabes que no puedo.,flashcards
enra akenti atipanyamake.,yo no puedo ayudar.,flashcards
eara ransati atipanayamake.,yo no puedo bailar.,flashcards
enra ja ati atipanyamake.,yo puedo hacer eso.,flashcards
enra aresti atipanke,yo puedo hacer más.,flashcards
eara jakoinra iti atipanyamake.,yo puedo ser bueno.,flashcards
eara jainshaman iti atipanke,yo puedo ser justo.,flashcards
¡enra ikoanti atipanyamake!,¡no lo puedo creer!,flashcards
¿eaki xobonkati atipana?,¿puedo irme a casa?,flashcards
eara mia ninkayamai,casi no puedo oírte.,flashcards
enra rama ati atipanke.,lo puedo hacer ahora,flashcards
enra enbicho atipanke.,lo puedo hacer solo.,flashcards
enra shinanyamai.,no me puedo acordar.,flashcards
enra nato ikoanti atipanyamake.,no puedo creer esto.,flashcards
eara jain jikiti atipanyamake.,no puedo entrar ahí.,flashcards
enara mibe kati atipanyamake.,no puedo ir contigo.,flashcards
eara neno mawati atipanyamake.,no puedo morir aquí.,flashcards
enra nato koshiati atipanyamake.,no puedo mover esto.,flashcards
enra mia ointi atipanyamake.,no puedo ni mirarte.,flashcards
enra tom koiranti atipanke.,puedo cuidar de tom.,flashcards
enra manejati atipanyamake.,yo no puedo manejar.,flashcards
atipanara en shinanai.,yo pienso que puedo.,flashcards
enra nato atipanke.,yo puedo hacer esto.,flashcards
¿en tanabanon?,¿me lo puedo probar?,flashcards
¿jisontiankoki ea jikiti atipana?,¿puedo usar el baño?,flashcards
¿maton jisontiankoki ea jikiti atipana?,¿puedo usar su baño?,flashcards
¿jaki en atipana?,¿puedo yo hacer eso?,flashcards
enra teneti atipanyamake.,no lo puedo aguantar.,flashcards
enra meniti atipanyamake,no lo puedo alcanzar.,flashcards
enra yoiti atipanyamake,no lo puedo explicar.,flashcards
enra leche xeati atipanyamake.,no puedo beber leche.,flashcards
eara moa niti atipanyamake.,no puedo caminar más.,flashcards
enra nami piti atipanyamake.,no puedo comer carne.,flashcards
eara jakoni atipanyamake.,no puedo dormir bien.,flashcards
enra moa manati atipanyamake.,no puedo esperar más.,flashcards
enra moa axonti atipanyamake.,no puedo hacerlo más.,flashcards
enra rama rios yokati atipanyamake.,no puedo rezar ahora.,flashcards
enra miaki manatiatipanyamake.,puedo esperar por ti.,flashcards
ramara en kananti atipanke.,puedo ganar esta vez.,flashcards
eaki tom betan yoyoiti atipana.,puedo hablar con tom.,flashcards
rentes iomaxonra en yoyoati atipanke.,puedo leer sin gafas.,flashcards
eara oceano xeteti atipanke,puedo oler el océano.,flashcards
nato yomara ea jati atipanke.,puedo vivir sin esto.,flashcards
enra ati atipanke.,sé que puedo hacerlo.,flashcards
oinbano jaweki en ati atipana.,veré qué puedo hacer.,flashcards
enra boti atipanyamake.,yo no puedo conducir.,flashcards
enra mia jansoati atinpanyamake.,yo no puedo mentirte.,flashcards
enra rabe marokin biti atipanke.,yo puedo comprar dos.,flashcards
enra westionara marokin biti atipanke.,yo puedo comprar uno.,flashcards
enra rabebi ati atipanke.,yo puedo hacer ambos.,flashcards
enra jaton shinan yoyoati atipanke.,yo puedo leer mentes.,flashcards
¿jakeskaaxonki en kopiati atipana?,¿cómo puedo yo pagar?,flashcards
¿enki kaja kepenti atipana?,¿puedo abrir la caja?,flashcards
¿enki joe keteati atipana?,¿puedo apagar la luz?,flashcards
¿enki ichatama piti atipana',¿puedo comer un poco?,flashcards
¿en mia ikoanti atipana?,¿puedo confiar en ti?,flashcards
¿eaki teetiain kati atipana?,¿puedo ir a trabajar?,flashcards
¿earibiki mibe kati atipana?,¿puedo ir yo también?,flashcards
¿eaki jisontianko jikiti atipana?,¿puedo pasar al baño?,flashcards
¿jain jawekibo perakantiki en ati atipana?,¿puedo poner la mesa?,flashcards
¿eaki tsinii pikoti atipana?,¿puedo salir a jugar?,flashcards
¿enki jan yoyo iti teati atipana?,¿puedo usar el móvil?,flashcards
¿jaweki en ati atipana?,¿qué puedo hacer aún?,flashcards
¿enki mia jaweki yoiti atipana?,¿te puedo decir algo?,flashcards
ramabira ea yoyoiti atipanyamake.,ahora no puedo hablar.,flashcards
eara jakonax iti atipanyamake,no me puedo controlar.,flashcards
enra nato jeen ati atipanyamake,no puedo aceptar esto.,flashcards
enra nato wetsa keskaakin atipanyamake.,no puedo cambiar esto.,flashcards
enra mia jawe yoiti atipanyamake.,no puedo decirte nada.,flashcards
enra boston jeneti atipanyamake.,no puedo dejar boston.,flashcards
enra moa wishati atipanyamake.,no puedo escribir más.,flashcards
enra moa jeneti atipanyamake.,no puedo evitarlo más.,flashcards
ramara ea yoyoiti atipanyamake.,no puedo hablar ahora.,flashcards
enbichora ati atipanyamake.,no puedo hacerlo sola.,flashcards
enbichora ati atipanyamake.,no puedo hacerlo solo.,flashcards
eara kati atipanyamaparike.,no puedo irme todavía.,flashcards
enra jaskamati atipanyamake,no puedo permitir eso.,flashcards
eara jaskati teeti atipanyamake.,no puedo trabajar así.,flashcards
eara moa teeti atipanyamake.,no puedo trabajar más.,flashcards
eara caballonin niti atipanke.,puedo andar a caballo.,flashcards
enra francesnin yoyoati atipanke.,puedo leer en francés.,flashcards
¿yantanchaki en kopiati atipana?,puedo pagar más tarde?,flashcards
westiora yoikasai jawekira en jeneti atipanke,puedo tomar un recado.,flashcards
eara ishton nonoti atipanke.,yo puedo nadar rápido.,flashcards
¿enki bero chopeti atipana?,¿puedo abrir los ojos?,flashcards
¿enki rata kepenti atipana?,¿puedo abrir una lata?,flashcards
¿enki tele nokaati atipana?,¿puedo apagar la tele?,flashcards
¿eaki tom betan yoyoiti atipana?,¿puedo hablar con tom?,flashcards
¿westiora joto en ati atipana?,¿puedo hacer una foto?,flashcards
¿eaki neno yame winoti atipana?,¿puedo pasar la noche?,flashcards
¿mia westiora jaweki yokati atipana?,¿puedo pedir un favor?,flashcards
¿enki joto tsekati atipana?,¿puedo sacar una foto?,flashcards
¿enki piano teati atipana?,¿puedo tocar el piano?,flashcards
¿mia jomakanaika ea oinmata?,¿puedo ver tu permiso?,flashcards
¿enki mia jakiribi ointi atipana?,¿puedo volver a verte?,flashcards
